CustomerSeason,Product.Group,Item.Family,Category.Group,Product.Category,Gender,Fabrication,Shell.Fabric,Product.COO,Shell.Fabric.Unit.Cost,Shell.YY,Fabric.Cost,Trim.Cost,Artwork.Cost,Wash.Cost,CM.Cost,Other.Cost
FA15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,49.35,34.23,87.3705,27.741,32.55,29.4,38.85,0
FA15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,49.35,34.23,87.3705,27.741,32.55,29.4,38.85,0
FA15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,49.35,34.23,87.3705,27.741,32.55,29.4,38.85,0
FA15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,49.35,33.6,85.26,26.901,27.3,26.25,34.65,0
FA15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,49.35,33.6,85.26,26.901,39.9,26.67,34.65,0
HO15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,49.35,33.6,85.26,37.884,0,38.85,34.65,0
HO15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,49.35,33.6,85.26,37.884,0,36.12,34.65,0
HO15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,49.35,34.23,87.3705,30.114,23.1,27.72,38.85,0
HO15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,49.35,34.23,87.3705,30.114,39.9,32.55,38.85,0
HO15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,49.35,33.6,85.26,26.964,27.3,39.27,34.65,0
HO15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,48.3,33.6,83.58,26.964,27.3,39.27,34.65,0
HO15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,49.35,30.45,78.4875,30.114,23.1,26.67,39.9,0
HO15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,49.35,30.45,78.4875,30.114,34.65,29.4,39.9,0
HO15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,49.35,29.82,76.377,26.964,34.65,28.77,35.7,0
HO15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,49.35,29.82,76.377,26.964,35.7,31.5,35.7,0
HO15,DENIM,Apparel,Bottoms,Pants,Women,WOVEN,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",CHINA,49.35,18.69,50.2215,25.053,10.71,39.27,33.6,0
HO15,DENIM,Apparel,Bottoms,Pants,Women,WOVEN,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",CHINA,49.35,18.69,50.2215,25.053,10.71,40.32,33.6,0
HO15,,,,,Women,,"98%Cotton 2%Spandex solid twill 56"" cut",,59.85,18.48,58.968,25.053,10.71,8.4,33.6,0
HO15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,49.35,33.39,85.3965,28.014,37.8,41.37,37.8,0
HO15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,49.35,32.76,83.286,24.864,27.3,25.2,33.6,0
HO15,,,,,Women,,"81/18/1 Cotton/Poly/Spx Ring Stretch Denim   57"" cut",,46.2,31.71,76.062,24.864,37.8,8.4,31.5,0
HO15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,49.35,32.76,83.286,24.864,29.4,33.6,31.5,0
HO15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,49.35,33.39,85.3965,28.014,0,36.75,37.8,0
HO15,,,,,Women,,"81/18/1 Cotton/Poly/Spx Ring Stretch Denim   57"" cut",,46.2,31.71,76.062,24.864,0,8.4,31.5,0
HO15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,49.35,26.67,68.9745,25.494,27.3,34.02,33.6,0
HO15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,49.35,27.3,71.085,28.014,37.8,30.45,37.8,0
HO15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,49.35,27.93,72.5655,28.014,0,26.25,37.8,0
HO15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,49.35,27.93,72.5655,28.014,0,32.55,37.8,0
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"80%Cotton 19%Polyester 1%Spandex51""cut",CHINA,52.08,33.705,89.8884,25.683,10.71,57.96,34.23,3.788442
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"80%Cotton 19%Polyester 1%Spandex,8.7oz, Over dye50""cut",CHINA,56.7,33.768,97.4736,25.683,10.71,13.65,34.23,4.015998
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"80%Cotton 19%Polyester 1%Spandex51""cut",CHINA,52.08,33.705,89.8884,25.683,10.71,39.27,34.23,3.788442
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"80%Cotton 19%Polyester 1%Spandex51""cut",CHINA,52.08,33.705,89.8884,25.683,10.71,34.23,34.23,3.788442
SP15,WOVEN,Apparel,Bottoms,Pants,Women,WOVEN,"80%Cotton 19%Polyester 1%Spandex51""cut",CHINA,52.08,33.705,89.8884,25.683,10.71,33.6,34.23,3.788442
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"80%Cotton 19%Polyester 1%Spandex55""cut",CHINA,72.45,31.878,116.2791,27.153,10.71,8.4,35.7,4.624263
SP15,,,,,Women,,"80%COTTON19%POLY1%SPANDEX51""cut",,58.8,33.705,100.863,26.45349,11.0313,9.7335,33.6,0
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"98%Cotton 2%Spandex55""cut",CHINA,59.85,31.878,97.3413,26.45349,11.0313,29.2005,34.23,0
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"83%Cotton 16%Polyester 1%Spandex55""cut",CHINA,49.35,30.66,78.351,24.591,26.67,28.77,35.7,0
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"83%Cotton 16%Polyester 1%Spandex55""cut",CHINA,49.35,31.29,80.4615,30.471,32.13,34.02,39.9,0
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"
83%Cotton 16%Polyester 1%Spandex55""cut",CHINA,49.35,31.29,80.4615,27.741,30.03,29.4,39.9,0
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"83%Cotton 16%Polyester 1%Spandex55""cut",CHINA,49.35,31.29,80.4615,30.471,43.05,10.5,39.9,0
SP15,,,,,Women,,"98%Cotton  2%Spandex56"" cut",,59.85,30.66,93.681,24.591,30.03,10.5,35.721,0
SP15,DENIM,Apparel,Bottoms,Pants,Women,WOVEN,"83% Cotton 16% Polyester 1% Spandex 55""cut",CHINA,49.35,29.82,76.566,24.89613,39.9,35.0406,35.7,0
SP15,DENIM,Apparel,Jacket / Coat,Jacket / Coat - Jacket/Bomber,Women,WOVEN,"83% Cotton 16% Polyester 1% Spandex 55""cut",CHINA,49.35,29.82,76.566,27.70803,32.55,35.0406,35.7,0
SP15,DENIM,Apparel,Bottoms,Pants,Women,WOVEN,"83% Cotton 16% Polyester 1% Spandex 55""cut",CHINA,49.35,30.45,78.6954,28.14063,32.55,32.445,39.9,0
SP15,DENIM,Apparel,Bottoms,Pants,Women,WOVEN,"83% Cotton 16% Polyester 1% Spandex 55""cut",CHINA,49.35,30.45,78.6954,28.14063,33.18,37.2036,39.9,0
SP15,DENIM,Apparel,Jacket / Coat,Jacket / Coat - Jacket/Bomber,Women,WOVEN,"83% Cotton 16% Polyester 1% Spandex 55""cut",CHINA,49.35,30.45,78.6954,28.14063,33.18,37.2036,39.9,0
SP15,,,,,Women,,"83% Cotton 16% Polyester 1% Spandex 55""cut",,49.35,30.45,78.6954,30.95253,30.87,35.0406,39.9,0
SP15,,,,,Women,,"83% Cotton 16% Polyester 1% Spandex 55""cut",,49.35,28.77,75.18,28.35693,41.097,49.002765,36.12,0
SP15,,,,,Women,,"83% Cotton 16% Polyester 1% Spandex 55""cut",,49.35,29.82,78.2964,31.60143,34.1754,37.80924,40.32,0
SP15,,,,,Women,,"98%Cotton  2%Spandex
56"" cut",,59.85,28.77,89.565,28.35693,30.9309,9.9498,36.12,0
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"98%Cotton  2%Spandex
56"" cut",CHINA,59.85,18.48,59.157,25.32873,30.9309,8.652,34.65,0
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"83%Cotton 16%Polyester 1%Spandex
55""cut",CHINA,49.35,19.32,52.5399,31.38513,44.3415,8.652,38.85,0
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"83%Cotton 16%Polyester 1%Spandex
55""cut",CHINA,49.35,18.69,50.4105,25.32873,27.4701,29.6331,34.65,0
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"83%Cotton 16%Polyester 1%Spandex
55""cut",CHINA,49.35,19.32,52.5399,28.57323,30.9309,30.282,38.85,0
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"83%Cotton 16%Polyester 1%Spandex
55""cut",CHINA,49.35,19.32,52.5399,31.38513,33.0939,35.0406,38.85,0
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"83%Cotton 16%Polyester 1%Spandex 55""cut",CHINA,49.35,18.69,50.4105,26.1723,11.0313,36.3384,33.6,0
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"83%Cotton 16%Polyester 1%Spandex 55""cut",CHINA,49.35,18.69,50.4105,26.1723,11.0313,40.6644,33.6,0
SP15,WOVEN,Apparel,Bottoms,Pants,Women,WOVEN,"83%Cotton 16%Polyester 1%Spandex 55""cut",CHINA,49.35,18.69,50.4105,26.1723,11.0313,64.89,33.6,0
SP15,,,,,Women,,"83%Cotton 16%Polyester 1%Spandex 55""cut",,49.35,18.69,51.492,26.1723,24.0093,51.4794,38.85,0
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"98%Cotton  2%Spandex56"" cut",CHINA,59.85,18.48,59.157,26.1723,11.0313,10.815,33.6,0
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"83%Cotton 16%Polyester 1%Spandex 55""cut",CHINA,49.35,22.05,58.9554,26.1723,11.0313,37.2036,33.6,0
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"83%Cotton 16%Polyester 1%Spandex 55""cut",CHINA,49.35,22.05,58.9554,26.1723,11.0313,29.6331,33.6,0
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"83%Cotton 16%Polyester 1%Spandex 55""cut",CHINA,49.35,22.05,58.9554,26.1723,11.0313,32.445,33.6,0
SP15,WOVEN,Apparel,Bottoms,Pants,Women,WOVEN,"83%Cotton 16%Polyester 1%Spandex 55""cut",CHINA,49.35,22.05,58.9554,26.1723,11.0313,48.0186,33.6,0
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"98%Cotton  2%Spandex56"" cut",CHINA,59.85,22.05,69.9804,23.3604,11.0313,10.815,33.6,0
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"80%Cotton 19%Polyester 1%Spandex51""cut",CHINA,52.08,34.02,91.5075,23.793,0,60.88845,33.6,0
SP15,,Apparel,Bottoms,Pants,Women,WOVEN,"98%Cotton  2%Spandex56"" cut",CHINA,59.85,32.235,99.00765,23.793,0,10.815,33.6,0
SP15,,,,,Women,,"80%Cotton 19%Polyester 1%Spandex51""cut",,52.08,23.94,66.5091,23.3604,0,38.2851,33.6,0
FA15,,,,,Women,,"face:100% polyurethane;  backing: 100%rayon; 53"" cuttable width; ",,75.6,32.55,117.18,78.96,0,12.6,90.3,16.59
FA15,,,,,Women,,"100%poly; 56"" cuttable width",,69.3,30.24,99.792,85.68,0,0,96.6,16.59
FA15,,,,,Men,,100%Polyeser micro suede-WR* weight as LY,,56.7,36.75,99.225,99.12,0,0,115.5,11.55
FA15,,,,,Men,,100%Polyeser micro suede-WR* weight as LY,,56.7,49.392,133.3584,100.8,0,0,115.5,13.65
FA15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Men,WOVEN,"body: 60% Cotton  40% Polyester 70x50/21x16 
Wicking + Quick dry finish 

Mesh: 100% Polyester 75D
Cuttable Width: 56""",BANGLADESH,46.0719,47.313,103.7999907,28.98,0,0,63,3.15
FA15,WOVEN,Apparel,Tops,Shirt /Shirt with tie,Men,WOVEN,"body: 60% Cotton  40% Polyester 70x50/21x16 
Wicking + Quick dry finish 

Mesh: 100% Polyester 75D
Cuttable Width: 56""",BANGLADESH,46.41,54.621,120.71241,33.6,0,0,88.2,3.15
HO15,,,,,Women,,"99%Cotton 1%Spandex , 51"" cut",,61.95,38.262,124.239087,21.63,2.52,12.81,24.78,0
HO15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,48.3,35.49,92.05581,21.63,2.52,42.84,24.78,0
HO15,,,,,Women,,"83% Ctn 16% Poly 1% Spx  9oz denim.  55"" Cut",,48.3,35.49,92.05581,21.63,2.52,41.37,24.78,0
SP15,,,,,Women,,"#51787,  77% Cotton 21% Poly 2% Spx, 3/1 ""Z"" Slub Denim, 93 x 56/12s, 16S+70D",,55.44,39.06,103.1184,45.024,0,42,90.3,0
SP15,WOVEN,Apparel,Bottoms,Pants,Women,WOVEN,"#7787,  99% Cotton 1% Spx 3/1 ""S"" Slub twill Denim 84 x 55/10+10/16+40D, 8.2 oz, 53"" cuttable",CHINA,67.2,34.86,111.552,47.964,0,31.5,113.4,0
SP15,WOVEN,Apparel,Bottoms,Pants,Women,WOVEN,"#A2356,  98% Cotton 2% Spx 3/1 ""S"" Slub twill 134x75/32s/20+70D, 6.6oz, 51"" cuttable",CHINA,76.6584,22.68,82.791072,26.544,0,12.6,46.83,0
SP15,WOVEN,Apparel,Bottoms,Pants,Women,WOVEN,"#A2356,  98% Cotton 2% Spx 3/1 ""S"" Slub twill 134x75/32s/20+70D, 6.6 oz, 51"" cuttable",CAMBODIA,60.48,17.64,50.8032,26.544,0,12.6,45.15,0
SP15,WOVEN,Apparel,Bottoms,Pants,Women,WOVEN,"#A2356,  98% Cotton 2% Spx 3/1 ""S"" Slub twill 134x75/32s/20+70D, 6.6 oz, 51"" cuttable",CHINA,76.65,17.64,64.386,26.544,0,12.6,45.15,0
SP15,WOVEN,Apparel,Bottoms,Pants,Women,WOVEN,"#A2356,  98% Cotton 2% Spx 3/1 ""S"" Slub twill 134x75/32s/20+70D, 6.6 oz, 51"" cuttable",CHINA,53.97,17.64,45.3348,26.544,0,12.6,46.83,0
FA15,DENIM,Apparel,Bottoms,Pants,Women,WOVEN, 60% Cotton 15% Rayon 24% Polyester 1% Spandex,CAMBODIA,52.5,16.17,44.625,41.37,2.1,35.7,37.17,0
FA15,DENIM,Apparel,Bottoms,Pants,Women,WOVEN,99% Cotton 1% Spandex,CAMBODIA,55.65,16.17,47.0505,39.27,2.1,37.8,37.17,0
FA15,,,,,Women,,79% Cotton 20% Polyester 1% Spandex,,52.92,17.01,47.0652,25.83,2.1,33.6,37.17,0
FA15,,,,,Women,,100% Cotton ,,57.54,14.91,45.0534,25.83,2.1,35.7,37.17,0
FA15,,,,,Women,,98% Cotton 2% Spandex,,53.97,17.64,45.3348,19.53,13.65,14.7,63.84,0
FA15,DENIM,Apparel,Bottoms,Pants,Women,WOVEN,78% Cotton 21% Polyester 1% Spandex,CAMBODIA,55.65,35.91,97.2615,26.04,2.1,31.5,48.3,0
FA15,,,,,Women,,"face: 100% poly, backing 100% poly, 56"" cuttable width",,129.15,32.55,201.39,47.25,0,0,100.8,0
Aug-15,,,,,Women,,"#6317
99% Cotton 1% Spandex
3/1 ""Z"" Crosshatch Denim, Flat Finish
72X52, 7+8X10+40D
10.25oz
53"" CW",,59.85,32.13,91.5705,7.98,0,42,72.03,0
Aug-15,,,,,Women,,"#8296
55% Cotton 26% Rayon 17% Poly 2% Spdx
3/1 ""Z"" Slub Black Weft Denim
74x54, 7x200D/40D
10.10 oz
53"" CW",,63,30.45,91.35,7.98,0,14.7,72.03,0
Aug-15,,,,,Women,,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",,56.7,29.4,79.38,7.98,0,33.6,72.03,0
Aug-15,,,,,Women,,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",,56.7,29.4,79.38,7.98,0,29.4,72.03,0
Aug-15,,,,,Women,,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",,56.7,29.4,79.38,7.98,0,29.4,72.03,0
Aug-15,,,,,Women,,"#A1689
62% Cotton 23% Rayon 14% Poly 1% Spx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
9.75 oz
53"" CW",,56.7,32.55,87.885,7.98,0,29.4,72.03,0
Aug-15,,,,,Women,,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",,56.7,32.55,87.885,7.98,0,33.6,72.03,0
Aug-15,,,,,Women,,"#A1689
62% Cotton 23% Rayon 14% Poly 1% Spx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
9.75 oz
53"" CW",,56.7,32.55,87.885,7.98,0,27.3,72.03,0
Sep-15,,,,,Women,,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",,56.7,29.4,79.38,7.98,0,16.8,72.03,0
Sep-15,,,,,Women,,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",,56.7,29.4,79.38,7.98,0,37.8,72.03,0
Sep-15,,,,,Women,,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",,56.7,29.4,79.38,7.98,0,29.4,72.03,0
Sep-15,,,,,Women,,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",,56.7,29.4,79.38,7.98,0,35.7,72.03,0
Sep-15,,,,,Women,,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",,56.7,29.4,79.38,7.98,0,29.4,72.03,0
Sep-15,,,,,Women,,"#8630
55% Cotton 26% Rayon 17% Poly 2% Spdx
3/1 ""Z"" Slub Black Black Weft Denim,
74x54, 7x200D/40D
10.10 oz
53"" CW",,63,30.45,91.35,7.98,0,14.7,72.03,0
Sep-15,,,,,Women,,"#8296
55% Cotton 26% Rayon 17% Poly 2% Spdx
3/1 ""Z"" Slub Black Weft Denim
74x54, 7x200D/40D
10.10 oz
53"" CW",,63,34.02,102.06,7.98,0,14.7,72.03,0
Sep-15,,,,,Women,,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",,56.7,32.55,87.885,7.98,0,29.4,72.03,0
Sep-15,,,,,Women,,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",,56.7,32.55,87.885,7.98,0,39.9,72.03,0
Oct-15,DENIM,Apparel,Bottoms,Pants,Women,WOVEN,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",CAMBODIA,56.7,29.4,79.38,7.98,0,29.4,72.03,0
Oct-15,DENIM,Apparel,Bottoms,Pants,Women,WOVEN,"#A1511
78% Cotton 20% Poly 2% Spx
3/1 ""Z"" Slub Denim
97x55, 14+6x16+70D
 10.4oz
48"" CW",CAMBODIA,56.7,37.38,100.926,7.98,0,35.7,72.03,0
Oct-15,DENIM,Apparel,Bottoms,Pants,Women,WOVEN,"#A1511
78% Cotton 20% Poly 2% Spx
3/1 ""Z"" Slub Denim
97x55, 14+6x16+70D
 10.4oz
48"" CW",CAMBODIA,56.7,37.38,100.926,7.98,0,35.7,72.03,0
Oct-15,DENIM,Apparel,Bottoms,Pants,Women,WOVEN,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",CAMBODIA,56.7,29.4,79.38,7.98,0,29.4,72.03,0
Oct-15,DENIM,Apparel,Bottoms,Pants,Women,WOVEN,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",CAMBODIA,56.7,34.02,91.854,7.98,0,29.4,72.03,0
Oct-15,,,,,Women,,"#A1511
78% Cotton 20% Poly 2% Spx
3/1 ""Z"" Slub Denim
97x55, 14+6x16+70D
 10.4oz
48"" CW",,56.7,39.9,107.73,7.98,0,35.7,72.03,0
Oct-15,,,,,Women,,"#A1511
78% Cotton 20% Poly 2% Spx
3/1 ""Z"" Slub Denim
97x55, 14+6x16+70D
 10.4oz
48"" CW",,56.7,39.9,107.73,7.98,0,35.7,72.03,0
Oct-15,DENIM,Apparel,Bottoms,Pants,Women,WOVEN,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",CAMBODIA,56.7,34.02,91.854,7.98,0,29.4,72.03,0
Oct-15,,,,,Women,,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",,56.7,27.3,73.71,7.98,0,29.4,76.23,0
Oct-15,,,,,Women,,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",,56.7,27.3,73.71,7.98,0,31.5,76.23,0
Oct-15,,,,,Women,,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",,56.7,27.3,73.71,7.98,0,29.4,72.03,0
Oct-15,,,,,Women,,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",,56.7,27.3,73.71,7.98,0,31.5,72.03,0
Oct-15,,,,,Women,,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",,56.7,27.3,73.71,7.98,0,31.5,74.13,0
Sep-15,,,,,Women,,"#A1756
79% Cotton 20% Poly 1% Spandex
3/1 ""Z"" Slub Black Denim, black weft
92x56, 12+9x16+40D
9.0 oz
52"" CW",,59.85,43.05,122.6925,3.57,0,21,178.5,0
Nov-15,,,,,Women,,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",,56.7,29.4,79.38,7.98,0,29.4,76.23,0
Nov-15,,,,,Women,,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",,56.7,29.4,79.38,7.98,0,42,72.03,0
Nov-15,,,,,Women,,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",,56.7,29.4,79.38,7.98,0,42,80.43,0
Nov-15,DENIM,Apparel,Bottoms,Pants,Women,WOVEN,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",CAMBODIA,56.7,29.4,79.38,7.98,0,40.95,72.03,0
Nov-15,,,,,Women,,"#A1128
55% Cotton 25% Rayon 18% Poly 2% Spdx
Dyed 3/1 ""Z"" twill
78x52, 7x200D/70D
10.00 oz
51"" CW",,65.1,30.45,94.395,7.98,0,16.8,72.03,0
Nov-15,,,,,Women,,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",,56.7,30.45,82.215,7.98,0,31.5,106.47,0
Nov-15,,,,,Women,,"#5614
98% Cotton 2% Spx
32W St. Velvet Cord
122x170, 40x32+21+70D
8.30 oz
53"" CW",,77.7,32.55,120.435,7.98,0,16.8,76.23,0
Nov-15,,,,,Women,,"#5614 w/ flocking
98% Cotton 2% Spx
32W St. Velvet Cord
122x170, 40x32+21+70D
8.30 oz
53"" CW",,105,32.55,162.75,7.98,0,16.8,76.23,0
Nov-15,DENIM,Apparel,Bottoms,Pants,Women,WOVEN,"#A1774
60% Cotton 15% Rayon 24% Poly 1% Spandex
3/1 ""Z"" Slub Denim
104x61, 11x200D/40D
9.00 oz
50"" CW",CAMBODIA,50.4,28.98,69.552,5.88,0,29.4,78.33,0
Nov-15,,,,,Women,,"#A1774
60% Cotton 15% Rayon 24% Poly 1% Spandex
3/1 ""Z"" Slub Denim
104x61, 11x200D/40D
9.00 oz
50"" CW",,50.4,36.75,88.2,5.88,0,29.4,67.83,0
Nov-15,,,,,Women,,"#A1774
60% Cotton 15% Rayon 24% Poly 1% Spandex
3/1 ""Z"" Slub Denim
104x61, 11x200D/40D
9.00 oz
50"" CW",,50.4,36.75,88.2,5.88,0,21,67.83,0
Dec-15,,,,,Women,,"#A1689
62% Cotton 23% Rayon 14% Poly 1% Spx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
9.75 oz
53"" CW",,56.7,35.49,95.823,7.98,0,33.6,72.03,0
Dec-15,,,,,Women,,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",,56.7,35.49,95.823,7.98,0,27.3,72.03,0
Dec-15,DENIM,Apparel,Bottoms,Pants,Women,WOVEN,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",CAMBODIA,56.7,25.2,68.04,7.98,0,27.3,72.03,0
Dec-15,DENIM,Apparel,Bottoms,Pants,Women,WOVEN,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",CAMBODIA,56.7,25.2,68.04,7.98,0,31.5,72.03,0
Dec-15,DENIM,Apparel,Bottoms,Pants,Women,WOVEN,"#A1177
55% Cotton 23% Rayon 21% Poly 1% Spdx
3/1 ""Z"" Slub Denim
82x60, 14+6x16+40D
10.00 oz
52"" CW",CAMBODIA,56.7,25.2,68.04,7.98,0,27.3,72.03,0
